#timestep	smd_com_force	smd_com_displacement	smd_fixed_dist
161830	570.799042786041	157.91441383730165	195.80247299635926
161840	379.42236268840236	158.29308022640984	196.21237201563002
161850	440.8441977735366	158.16642352845793	196.09649099048153
161860	459.23436673602606	158.12990551395416	196.06210904040074
161870	425.6270705857393	158.21556930053822	196.15104797591573
161880	508.94942056589247	158.05308415142525	195.98154963784216
161890	455.8324401895814	158.16366078240068	196.10513579284455
161900	328.6432003093314	158.43554510181517	196.3852734887471
161910	541.9195889795154	158.0138760789921	195.94516163421846
161920	469.9161277822956	158.1983705821827	196.11509282921088
161930	772.5025090502219	157.61898244384537	195.48932771166818
161940	611.7156098193516	157.98689866369585	195.84569008916176
161950	660.2182562085897	157.92684192609775	195.75671616335413
161960	687.3440070827846	157.88359549410472	195.71624377677492
161970	885.7938408081925	157.48140794246274	195.31296266712556
161980	705.6461022680138	157.86311813693368	195.706520965884
161990	640.7864629348668	158.00613869977286	195.85447997962672
162000	636.1234038079211	158.0350102513643	195.87498486943144
162010	671.9512632084184	157.96814336163052	195.8070669285968
162020	722.150858351643	157.85910869608716	195.7055186207073
162030	663.2943937288285	157.97832452802396	195.83557356192975
162040	670.784901136976	157.97779632920563	195.83696324381665
162050	865.5378080206979	157.6087412066655	195.4417723957701
162060	939.7195486466246	157.48924872269598	195.29568624263055
162070	761.4780945783302	157.89898493869111	195.68238532215923
162080	672.1276813337088	158.09992847837577	195.877109231426
162090	605.435371222686	158.24926297811678	196.02925575752718
162100	545.4850862129458	158.35105216629063	196.16079731057377
162110	475.88342479106007	158.47173807505254	196.31453036372523
162120	357.6051031708104	158.7010986185094	196.57164848288778
162130	327.48165663772227	158.74166130072177	196.64045720748817
162140	416.2902435226898	158.57180659987696	196.46571458646417
162150	562.0134034277899	158.2719843321322	196.16340457896317
162160	489.586973495389	158.43118709034462	196.3305866267658
162170	451.35435909434904	158.50802871301212	196.41705165005402
162180	459.5660510553087	158.46970408949161	196.40537131860725
